Purpose,Period,AccessMode,SegID,LinkID,Direction,N,Mode,Name,LongName,RouteDir,Headway,Board,Board_FromSkim_LCL,Board_FromSkim_COR,Board_FromSkim_BRT,Board_FromSkim_EXP,Board_FromSkim_LRT,Board_FromSkim_CRT,Alight,Alight_FromSkim_LCL,Alight_FromSkim_COR,Alight_FromSkim_BRT,Alight_FromSkim_EXP,Alight_FromSkim_LRT,Alight_FromSkim_CRT,OD_Board,OD_Board_FromSkim_LCL,OD_Board_FromSkim_COR,OD_Board_FromSkim_BRT,OD_Board_FromSkim_EXP,OD_Board_FromSkim_LRT,OD_Board_FromSkim_CRT
All,ok,drive,UTA_9540,10020_10019,SB,  10020.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_9544,10019_10018,SB,  10019.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      2.00,     60.00,      8.62,         0,         0,         0,         0,         0,      8.62,     69.38,         0,         0,         0,         0,         0,     69.38,     39.00,         0,         0,         0,         0,         0,     39.00
All,ok,drive,UTA_9544,10018_10017,SB,  10018.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_9544,10017_10016,SB,  10017.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_9548,10016_10015,SB,  10016.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      2.00,     60.00,      9.25,         0,         0,         0,         0,         0,      9.25,    182.90,         0,         0,         0,         0,         0,    182.90,     96.08,         0,         0,         0,         0,         0,     96.08
All,ok,drive,UTA_9548,10015_10014,SB,  10015.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_9548,10014_10013,SB,  10014.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_9548,10013_10012,SB,  10013.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_9548,10012_10011,SB,  10012.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_9548,10011_10010,SB,  10011.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_9552,10010_10009,SB,  10010.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      2.00,     60.00,     10.44,         0,         0,         0,         0,         0,     10.44,     38.36,         0,         0,         0,         0,         0,     38.36,     24.40,         0,         0,         0,         0,         0,     24.40
All,ok,drive,UTA_9552,10009_10008,SB,  10009.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_9556,10008_10007,SB,  10008.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      2.00,     60.00,     19.45,         0,         0,         0,         0,         0,     19.45,     18.83,         0,         0,         0,         0,         0,     18.83,     19.14,         0,         0,         0,         0,         0,     19.14
All,ok,drive,UTA_9556,10007_10060,SB,  10007.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_9558,10060_10006,SB,  10060.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_9558,10006_10005,SB,  10006.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_9559,10005_10004,SB,  10005.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_9559,10004_10003,SB,  10004.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_9559,10003_10002,SB,  10003.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_9560,10002_10001,EB,  10002.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_9560,10001_51010,EB,  10001.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_9560,51010_51011,EB,  51010.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_9560,51011_51012,EB,  51011.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_9560,51012_50040,EB,  51012.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_9564,50040_50039,EB,  50040.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      2.00,     60.00,     11.57,         0,         0,         0,         0,         0,     11.57,     20.07,         0,         0,         0,         0,         0,     20.07,     15.82,         0,         0,         0,         0,         0,     15.82
All,ok,drive,UTA_9564,50039_51009,EB,  50039.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_9564,51009_51008,EB,  51009.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_9564,51008_50037,EB,  51008.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_9564,50037_51007,EB,  50037.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
All,ok,drive,UTA_9564,51007_50036,EB,  51007.00,      8.00,RCRT_OGPN,Ogden to Provo CRT,      2.00,     60.00,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0
